timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack,test_categorical
2235,23,65.2608695652174,64,45,57,64,100,100,33,Yes,23
2240,11,120.818181818182,64,64,64,224,224,224,49,No,11
2245,29,93.1379310344828,64,50.4,64,100,208,224,33,Yes,29
2250,8,128.5,82,64,64,224,224,224,64,No,8
2255,16,68.5625,64,44,64,73,100,100,33,Yes,16
2260,9,80,64,64,64,100,100,100,64,Yes,9
2265,23,96.304347826087,64,44,58,100,224,224,33,No,23
2270,8,144,144,64,64,224,224,224,64,No,8
2275,31,116.612903225806,64,50,64,208,224,224,33,No,31
2280,12,98.3333333333333,100,64,64,100,100,224,64,Yes,12
2285,14,83.2142857142857,64,41.2,55,64,186.8,224,33,No,14
2290,11,98.1818181818182,64,22,54,144,224,224,22,No,11
2295,34,76.4117647058824,64,50,64,64,89.2,224,33,No,34
2300,22,71.5454545454545,64,50.5,64,91,100,100,44,Yes,22
2305,24,122.208333333333,64,55.6,64,211,224,224,33,No,24
2310,41,90.8292682926829,64,64,64,64,224,224,44,No,41
2315,15,69.4,64,47.2,64,82,100,100,33,Yes,15
2320,12,71.3333333333333,64,64,64,73,100,100,44,Yes,12
2325,18,69.7777777777778,64,40.7,52.75,100,100,100,33,Yes,18
2330,17,130.823529411765,64,64,64,224,224,224,44,No,17
2335,32,78.03125,64,44,61,73,100,208,33,Yes,32
2340,17,109.058823529412,64,58.4,64,224,224,224,44,No,17
2345,18,116.777777777778,64,40.7,64,224,224,224,33,No,18
2350,12,129,64,64,64,224,224,224,44,No,12
2355,17,98.2941176470588,64,47,52,100,224,224,33,No,17
2360,15,71.2666666666667,64,55,64,82,100,100,44,Yes,15
2365,19,120.473684210526,64,60,64,216,224,224,33,No,19
2370,12,129,64,64,64,224,224,224,44,No,12
2375,22,112.590909090909,64,44.8,64,224,224,224,33,No,22
2380,12,129,64,64,64,224,224,224,44,No,12
2385,16,70.1875,64,46.5,60.25,100,100,100,33,Yes,16
2390,49,73.8571428571429,64,47,55,64,71.2000000000001,224,44,No,49
2395,29,78.8275862068966,64,46.4,52,64,121.6,224,33,Yes,29
2400,13,98.3076923076923,64,52.8,64,64,224,224,44,No,13
2405,17,118.882352941176,64,48.8,64,224,224,224,33,No,17
2410,13,124,64,64,64,224,224,224,44,No,13
2415,12,101.916666666667,64,49,60.25,131,224,224,33,No,12
2420,15,114.666666666667,64,52,64,224,224,224,44,No,15
2425,23,81.1739130434783,64,49.6,64,100,100,208,33,Yes,23
2430,8,63.5,64,44,59,64,74.8,100,44,Yes,8
2435,5,97,64,45.4,64,100,174.4,224,33,No,5
2440,14,118.285714285714,64,50,64,224,224,224,44,No,14
2445,16,80.6875,64,49,61,100,100,224,33,Yes,16
2450,19,70,64,41.8,64,100,100,100,33,Yes,19
2455,15,138.933333333333,100,64,64,224,224,224,64,No,15
2460,21,97.7619047619048,64,44,64,100,224,224,22,No,21
2465,17,107.529411764706,64,47.2,64,224,224,224,40,No,17
2470,15,94.0666666666667,64,46.4,64,82,224,224,33,No,15
2475,63,65.7301587301587,64,64,64,64,64,100,44,Yes,63
2480,12,89,64,44.5,60.25,73,211.6,224,43,No,12
2485,19,89.1052631578947,64,50.4,64,100,208,208,33,Yes,19
2490,25,68.24,64,49,49,64,100,100,44,Yes,25
2495,25,69.8,64,37.4,64,100,100,100,33,Yes,25
2500,15,71.2666666666667,64,55,64,82,100,100,44,Yes,15
2505,25,101.12,64,37.4,64,100,224,224,33,No,25
2510,16,132.75,64,64,64,224,224,224,44,No,16
2515,21,128.047619047619,64,64,64,208,224,224,33,No,21
2520,16,111.875,64,57,64,224,224,224,44,No,16
2525,11,74.1818181818182,64,52,64,100,100,100,44,Yes,11
2530,16,110.0625,64,48,64,224,224,224,33,No,16
2535,16,111.8125,64,56.5,64,224,224,224,44,No,16
2540,16,112.125,64,46.5,64,224,224,224,33,No,16
2545,16,97.5,64,64,64,100,208,224,44,Yes,16
2550,15,104.866666666667,64,47.2,64,162,224,224,33,No,15
2555,14,82.5714285714286,64,50,64,100,100,224,40,Yes,14
2560,24,93.9583333333333,64,45.5,49,100,224,224,22,No,24
2565,18,97.3333333333333,64,40.7,52.75,100,224,224,33,No,18
2570,18,124.444444444444,64,60.4,64,224,224,224,44,No,18
2575,21,85.5714285714286,64,64,64,100,100,208,33,Yes,21
2580,13,110.615384615385,64,52.8,64,224,224,224,44,No,13
2585,11,106.272727272727,64,44,64,162,224,224,33,No,11
2590,11,72.7272727272727,64,64,64,82,100,100,52,Yes,11
2595,16,100.875,64,44,60.25,131,224,224,33,No,16
2600,16,75.625,64,56.5,64,100,100,100,49,Yes,16
2605,20,116.65,64,44,64,212,224,224,33,No,20
2610,15,127.2,64,64,64,224,224,224,52,No,15
2615,14,107.214285714286,64,44,64,193,224,224,33,No,14
2620,10,144,144,64,64,224,224,224,64,No,10
2625,19,95.3157894736842,64,41.8,56.5,100,224,224,33,No,19
2630,15,127.2,64,64,64,224,224,224,52,No,15
2635,24,116.041666666667,64,50,64,212,224,224,33,No,24
2640,14,82.3571428571429,100,64,64,100,100,100,33,Yes,14
2645,19,84,64,43.4,57,64,224,224,41,No,19
2650,13,127.384615384615,64,64,64,224,224,224,52,No,13
2655,43,80.6046511627907,64,64,64,64,192.000000000001,224,33,No,43
2660,12,129.416666666667,64,64,64,224,224,224,49,No,12
2665,22,112.227272727273,64,53.2,64,208,224,224,33,No,22
2670,11,134.909090909091,64,64,64,224,224,224,44,No,11
2675,14,120.071428571429,64,50,64,224,224,224,33,No,14
2680,13,76.3076923076923,64,64,64,100,100,100,44,Yes,13
2685,23,96.9565217391304,64,49.6,64,82,224,224,33,No,23
2690,36,67.9444444444444,64,55,64,64,100,100,44,Yes,36
2695,16,111.0625,64,54,64,208,224,224,33,No,16
2700,15,116.666666666667,64,37.4,64,224,224,224,33,No,15
2705,23,97.9565217391304,64,50,64,100,224,224,33,No,23
2710,13,73.5384615384615,64,64,64,100,100,100,44,Yes,13
2715,17,111.411764705882,64,47,64,224,224,224,33,No,17
2720,18,96.7777777777778,64,49,64,64,224,224,44,No,18
2725,40,122.1,64,47,50.75,211,255,255,33,Yes,40
2730,19,110.736842105263,64,43.2,64,224,224,255,22,No,19
2735,11,70.2727272727273,64,40,54,100,100,100,33,Yes,11
2740,13,124,64,64,64,224,224,224,44,No,13
2745,21,99.3809523809524,64,49,64,100,224,224,33,No,21
2750,13,83.0769230769231,64,64,64,100,100,224,44,Yes,13
2755,16,90.0625,64,54,64,100,154,208,33,Yes,16
2760,10,126,64,62,64,224,224,224,44,No,10
2765,20,103.2,64,48.3,64,131,224,224,33,No,20
2770,11,66.9090909090909,64,44,64,64,100,100,44,Yes,11
2775,20,102.75,64,49,64,131,224,224,33,No,20
2780,12,99.6666666666667,64,44.8,61,104,224,224,44,No,12
2785,19,137.315789473684,100,64,64,222,224,224,33,No,19
2790,16,92.125,64,38.5,59,100,224,224,33,No,16
2795,14,144,144,64,64,224,224,224,64,No,14
2800,20,77.9,64,44,61,100,100,224,33,Yes,20
2805,14,80.9285714285714,82,64,64,100,100,100,49,Yes,14
2810,21,72.8571428571429,64,44,64,100,100,100,33,Yes,21
2815,15,136.533333333333,64,64,64,224,224,224,64,No,15
2820,20,100.45,64,43.6,61,131,224,224,33,No,20
2825,14,108.714285714286,64,64,64,184,224,224,50,No,14
2830,53,79.3396226415094,64,50,64,64,199.200000000001,224,22,No,53
2835,15,115.333333333333,64,55,64,224,224,224,49,No,15
2840,17,71.8235294117647,64,44,64,100,100,100,33,Yes,17
2845,12,100,82,64,64,100,197.2,208,64,Yes,12
2850,13,112.076923076923,64,48,64,224,224,224,33,No,13
2855,10,126,64,62,64,224,224,224,44,No,10
2860,18,115.833333333333,64,49.6,64,224,224,224,33,No,18
2865,19,72.1578947368421,64,41.8,64,100,100,100,33,Yes,19
2870,17,79.7647058823529,64,64,64,100,100,100,44,Yes,17
2875,13,90.5384615384615,64,48,64,100,186.4,208,33,Yes,13
2880,13,110.769230769231,64,54.4,64,224,224,224,44,No,13
2885,15,104.733333333333,64,46.4,64,162,224,224,33,No,15
2890,11,120.363636363636,64,64,64,224,224,224,44,No,11
2895,23,103.130434782609,64,49,64,162,224,224,33,No,23
2900,11,104.727272727273,64,52,64,144,224,224,44,No,11
2905,23,117.086956521739,64,54.4,64,216,224,224,33,No,23
2910,16,73.3125,64,42.5,64,100,100,100,40,Yes,16
2915,14,122.642857142857,82,50,64,224,224,224,33,No,14
2920,10,69.2,64,62,64,64,100,100,44,Yes,10
2925,23,104.826086956522,64,49,64,162,224,224,33,No,23
2930,4,59,64,50,59,64,64,64,44,Yes,4
2935,29,79.6551724137931,64,44,64,100,100,208,33,Yes,29
2940,21,100.238095238095,64,44,64,100,224,224,33,No,21
2945,16,101.125,64,51,64,104,224,224,44,No,16
2950,17,81.3529411764706,64,58.4,64,100,100,224,33,Yes,17
2955,18,97.6666666666667,64,47.5,64,91,224,224,44,No,18
2960,11,74.2727272727273,64,64,64,100,100,100,33,Yes,11
2965,20,117.6,64,51.2,64,212,224,224,44,No,20
2970,11,122.636363636364,64,64,64,224,224,224,33,No,11
2975,35,85.7142857142857,64,64,64,64,224,224,44,No,35
2980,13,125.923076923077,64,64,64,224,224,224,33,No,13
2985,17,97.7058823529412,64,47,64,64,224,224,44,No,17
2990,32,87.46875,64,55,64,64,224,224,33,No,32
2995,18,90.6666666666667,64,58,64,91,208,224,44,Yes,18
3000,21,92.3809523809524,64,33,64,100,224,224,22,No,21
3005,18,114.444444444444,64,49.6,64,224,224,224,44,No,18
3010,15,75.4,64,55.6,64,100,100,100,33,Yes,15
3015,22,90.8636363636364,64,49,64,64,224,224,44,No,22
3020,9,71.2222222222222,64,48.2,64,100,100,100,33,Yes,9
3025,22,118.363636363636,64,53.2,64,220,224,224,44,No,22
3030,14,110.071428571429,64,64,64,193,224,224,33,No,14
3035,11,104,64,44,64,144,224,224,44,No,11
3040,15,117.666666666667,64,64,64,224,224,224,33,No,15
3045,15,70.4666666666667,64,50.2,64,82,100,100,44,Yes,15
3050,12,80.75,100,46,64,100,100,100,33,Yes,12
3055,52,112.307692307692,64,64,64,208,208,220,44,Yes,52
3060,18,75.4444444444444,64,40.7,64,100,100,100,33,Yes,18
3065,11,119.272727272727,64,52,64,224,224,224,44,No,11
3070,25,66.56,64,49.4,64,64,100,100,33,Yes,25
3075,11,73.9090909090909,64,49,64,100,100,100,44,Yes,11
3080,15,118.733333333333,64,52,64,224,224,224,33,No,15
3085,18,113.555555555556,100,60.4,64,181,211.6,220,44,Yes,18
3090,23,98.2173913043478,64,34.4,64,100,223.2,224,33,No,23
3095,16,112.75,64,64,64,224,224,224,44,No,16
3100,14,107.571428571429,64,45.5,64,193,224,224,33,No,14
3105,22,110.863636363636,64,49.3,64,224,224,224,22,No,22
3110,20,119.5,64,42.9,64,224,224,224,33,No,20
3115,20,119.45,64,62,64,212,224,224,33,No,20
3120,13,124,64,64,64,224,224,224,44,No,13
3125,12,116.75,64,53.2,64,224,224,224,33,No,12
3130,19,67.9473684210526,64,48,64,64,100,100,44,Yes,19
3135,37,86.3243243243243,64,64,64,64,224,224,33,No,37
3140,13,97.8461538461538,64,48,64,64,224,224,44,No,13
3145,16,130.5625,82,58,64,212,224,224,33,No,16
3150,16,110.75,64,48,64,224,224,224,44,No,16
3155,12,131.083333333333,82,64,64,224,224,224,33,No,12
3160,12,114,64,46,64,224,224,224,44,No,12
3165,13,71.5384615384615,64,52,64,100,100,100,33,Yes,13
3170,19,111.789473684211,64,50.4,64,224,224,224,44,No,19
3175,19,121.789473684211,64,57.8,64,216,224,224,33,No,19
3180,20,90.2,64,43.6,50,64,224,224,40,No,20
3185,14,132.928571428571,82,64,64,224,224,224,33,No,14
3190,18,86.1666666666667,64,47.5,55,64,224,224,44,No,18
3195,16,102.4375,64,49,64,131,224,224,33,No,16
3200,11,118.545454545455,64,44,64,224,224,224,44,No,11
3205,18,105.166666666667,82,64,64,100,208,224,33,Yes,18
3210,26,89.8846153846154,64,49,49.75,64,224,224,44,No,26
3215,21,64.8095238095238,64,49,64,64,100,100,33,Yes,21
3220,16,72.75,64,54,64,100,100,100,44,Yes,16
3225,14,71,64,53.5,64,91,100,100,33,Yes,14
3230,18,70.7777777777778,64,40.7,64,100,100,100,33,Yes,18
3235,17,136.235294117647,64,64,64,224,224,224,44,No,17
3240,15,118.733333333333,64,52,64,224,224,224,33,No,15
3245,7,106.857142857143,64,56,64,144,224,224,44,No,7
3250,18,115.833333333333,64,49.6,64,224,224,224,33,No,18
3255,25,64.08,64,49,52,64,85.6000000000001,100,44,Yes,25
3260,15,72.6,64,52,64,100,100,100,33,Yes,15
3265,18,122,64,58,64,220,224,224,40,No,18
3270,15,65,64,37.4,64,64,100,100,22,Yes,15
3275,15,78.6666666666667,64,56.8,64,100,100,100,44,Yes,15
3280,21,69,64,49,49,100,100,100,33,Yes,21
3285,17,108.117647058824,64,49,64,224,224,224,44,No,17
3290,37,88.0810810810811,64,55,64,64,224,224,33,No,37
3295,61,78.6885245901639,64,64,64,64,64,224,44,No,61
3300,18,116.777777777778,64,40.7,64,224,224,224,33,No,18
3305,9,115.111111111111,64,60,64,224,224,224,44,No,9
3310,13,72.6923076923077,64,64,64,100,100,100,33,Yes,13
3315,25,85.16,64,49,52,64,224,224,44,No,25
3320,10,128.5,82,60.9,64,224,224,224,33,No,10
3325,19,96.6315789473684,64,60,64,100,208,220,44,Yes,19
3330,12,120.75,82,64,64,224,224,224,33,No,12
3335,12,71.6666666666667,64,44.8,61,100,100,100,44,Yes,12
3340,11,108.090909090909,64,64,64,162,224,224,33,No,11
3345,17,107.823529411765,64,47,64,224,224,224,44,No,17
3350,15,139,100,64,64,224,224,224,33,No,15
3355,26,103.346153846154,64,42.5,64,181,224,224,33,No,26
3360,9,135.111111111111,64,64,64,224,224,224,64,No,9
3365,19,104.263157894737,64,44,64,162,224,224,33,No,19
3370,20,111.75,64,47.4,64,224,224,224,33,No,20
3375,26,90.0384615384615,64,46.5,64,64,224,224,22,No,26
3380,12,131.083333333333,82,64,64,224,224,224,33,No,12
3385,26,109.692307692308,64,64,64,208,224,224,44,No,26
3390,16,113.875,64,42.5,64,224,224,224,33,No,16
3395,20,100.65,64,48.5,64,104,224,224,44,No,20
3400,12,131.083333333333,82,64,64,224,224,224,33,No,12
3405,17,107.823529411765,64,47,64,224,224,224,44,No,17
3410,17,121.058823529412,64,51.6,64,224,224,224,33,No,17
3415,27,113.925925925926,64,51.2,64,216,224,224,44,No,27
3420,10,110.5,64,42.9,64,193,224,224,33,No,10
3425,11,120.363636363636,64,64,64,224,224,224,44,No,11
3430,15,115.333333333333,64,46,64,224,224,224,33,No,15
3435,31,91.0645161290323,64,44,64,64,224,224,44,No,31
3440,10,66.1,64,42.9,64,64,100,100,33,Yes,10
3445,22,119.636363636364,64,64,64,208,224,224,40,No,22
3450,15,114.733333333333,64,41.6,64,224,224,224,33,No,15
3455,12,64.3333333333333,64,53.2,64,64,64,100,44,Yes,12
3460,14,75.7857142857143,64,50,64,100,100,100,33,Yes,14
3465,43,86.3488372093023,64,64,64,64,224,224,44,No,43
3470,18,116.777777777778,64,40.7,64,224,224,224,33,No,18
3475,18,113.777777777778,64,60.4,64,208,224,224,44,No,18
3480,14,78.3571428571429,82,50,64,100,100,100,33,Yes,14
3485,10,78.4,64,64,64,100,100,100,64,Yes,10
3490,19,85.8421052631579,64,44,56.5,64,224,224,33,No,19
3495,22,97.1363636363637,64,49.1,64,64,224,224,49,No,22
3500,16,111.8125,64,44,64,224,224,224,33,No,16
3505,19,136.421052631579,64,64,64,222,224,224,52,No,19
3510,18,105.833333333333,64,44,64,193,224,224,33,No,18
3515,10,78.4,64,64,64,100,100,100,64,Yes,10
3520,17,111.117647058824,64,44,64,224,224,224,33,No,17
3525,18,107.333333333333,64,44.2,64,193,224,224,33,No,18
3530,19,70.7368421052632,64,50.4,64,82,100,100,44,Yes,19
3535,18,86.9444444444444,64,56.8,64,100,132.4,208,33,Yes,18
3540,33,78.1818181818182,64,44,44,64,199.2,224,22,No,33
3545,11,91.6363636363636,64,64,64,100,100,224,64,Yes,11
3550,20,92.9,64,44,61,73,224,224,33,No,20
3555,14,120.071428571429,64,64,64,224,224,224,49,No,14
3560,19,95.1052631578947,64,44,64,82,224,224,33,No,19
3565,20,141.4,136,64,64,224,224,224,64,No,20
3570,24,67.1666666666667,64,46.4,57,64,100,100,33,Yes,24
3575,13,80.6153846153846,64,64,64,100,100,100,64,Yes,13
3580,17,109,64,44,64,224,224,224,33,No,17
3585,12,77.75,64,64,64,100,100,100,49,Yes,12
3590,43,91.4186046511628,64,55,64,64,224,224,33,No,43
3595,17,119.176470588235,64,51.6,64,208,224,224,33,No,17
3600,17,79.5294117647059,64,56,64,100,100,224,44,Yes,17
3605,11,125.909090909091,100,64,64,224,224,224,33,No,11
3610,68,66.2647058823529,64,64,64,64,64,100,44,Yes,68
3615,18,67.6666666666667,64,47.5,64,64,100,100,33,Yes,18
3620,13,110.615384615385,64,52.8,64,224,224,224,44,No,13
3625,18,113.388888888889,64,42.8,64,208,224,224,33,No,18
3630,15,115.066666666667,64,57,64,224,224,224,44,No,15
3635,13,86,64,45.6,57,64,199.2,224,33,No,13
3640,13,124,64,64,64,224,224,224,44,No,13
3645,18,76.0555555555556,64,40.7,52.75,100,100,224,22,Yes,18
3650,19,69.7894736842105,64,61.2,64,64,100,100,44,Yes,19
3655,21,107.142857142857,64,44,64,208,224,224,33,No,21
3660,12,117.333333333333,64,64,64,224,224,224,64,No,12
3665,23,103.565217391304,64,45,64,162,224,224,33,No,23
3670,9,76,64,64,64,100,100,100,64,Yes,9
3675,23,103.04347826087,64,45,64,162,224,224,33,No,23
3680,12,116.166666666667,64,64,64,224,224,224,50,No,12
3685,25,90.84,64,37.4,64,100,208,220,33,Yes,25
3690,8,128.5,82,64,64,224,224,224,64,No,8
3695,15,77.4,64,46,58,82,100,224,44,Yes,15
3700,10,140.9,144,60.9,64,224,224,224,33,No,10
3705,20,108.5,64,48.5,64,224,224,224,44,No,20
3710,17,111.941176470588,64,33,64,224,224,224,33,No,17
3715,20,78.2,64,44,64,64,110.8,208,40,Yes,20
3720,13,78.2307692307692,64,64,64,100,100,100,33,Yes,13
3725,18,114.277777777778,64,47.5,64,224,224,224,44,No,18
3730,14,132.928571428571,82,64,64,224,224,224,33,No,14
3735,21,68.6666666666667,64,49,64,64,100,100,44,Yes,21
3740,16,102.6875,64,51,64,131,224,224,33,No,16
3745,12,111.333333333333,64,46,64,208,222.4,224,44,No,12
3750,10,128.5,82,60.9,64,224,224,224,33,No,10
3755,16,77.9375,64,54,64,64,100,255,44,Yes,16
3760,32,126.5625,100,47,47,255,255,255,33,Yes,32
3765,42,85.5476190476191,64,64,64,64,224,224,44,No,42
3770,17,121.058823529412,64,51.6,64,224,224,224,33,No,17
3775,19,119.157894736842,64,60,64,216,224,224,44,No,19
3780,13,125,64,54.4,64,224,224,224,33,No,13
3785,34,64.2352941176471,64,50.2,53,64,89.2,100,44,Yes,34
3790,367,58.3896457765668,64,53,53,64,64,238,33,Yes,367
3795,441,60.0181405895692,64,53,53,64,64,100,44,Yes,441
3800,342,60.2777777777778,64,53,57,64,64,100,33,Yes,342
3805,28,108.285714285714,64,64,64,208,224,224,40,No,28
3810,20,101.15,64,42.9,64,131,224,224,22,No,20
3815,18,72.8888888888889,64,64,64,91,100,100,44,Yes,18
3820,17,100.058823529412,64,48.8,64,100,224,224,33,No,17
3825,16,94.0625,64,56.5,64,73,224,224,44,No,16
3830,18,79.4444444444444,100,40.7,64,100,100,100,33,Yes,18
3835,28,110.214285714286,64,58,64,208,224,224,33,No,28
3840,34,79.3823529411765,64,54.2,57,64,176,224,44,No,34
3845,12,75.1666666666667,64,50.5,64,100,100,100,33,Yes,12
3850,18,94.9444444444444,64,44,64,64,224,224,33,No,18
3855,20,76.55,64,47.4,64,100,100,224,33,Yes,20
3860,26,92.7307692307692,64,50,58.75,64,224,224,44,No,26
3865,19,120.789473684211,64,61.2,64,216,224,224,33,No,19
3870,17,72.2352941176471,64,56,64,100,100,100,44,Yes,17
3875,13,127.384615384615,64,64,64,224,224,224,52,No,13
3880,14,104.642857142857,64,44,64,184,224,224,33,No,14
3885,12,101.583333333333,64,51.4,64,104,224,224,49,No,12
3890,32,81.21875,64,55,55,64,211.6,224,33,No,32
3895,23,83.2173913043478,64,42.4,64,100,100,208,33,Yes,23
3900,17,72.2352941176471,64,56,64,100,100,100,44,Yes,17
3905,12,117.75,64,64,64,224,224,224,33,No,12
3910,19,102.421052631579,64,48,64,144,224,224,44,No,19
3915,21,98.3333333333333,64,49,64,100,224,224,22,No,21
3920,12,114,64,46,64,224,224,224,44,No,12
3925,20,86.95,64,62.6,64,100,110.8,208,33,Yes,20
3930,28,94.9285714285714,64,49,49,73,224,224,44,No,28
3935,40,75.075,64,62.8,64,64,67.6000000000001,224,33,No,40
3940,13,72,64,48,64,100,100,100,44,Yes,13
3945,13,100.153846153846,64,52,64,100,224,224,33,No,13
3950,14,118.285714285714,64,50,64,224,224,224,44,No,14
3955,43,110.279069767442,64,64,64,208,208,220,33,Yes,43
3960,15,73.3333333333333,64,52,64,100,100,100,44,Yes,15
3965,15,116.666666666667,64,55,64,224,224,224,33,No,15
3970,90,82.3111111111111,64,64,64,112,118,118,44,Yes,90
3975,39,90.8205128205128,64,64,64,109,132,224,33,No,39
3980,15,114.666666666667,64,52,64,224,224,224,44,No,15
3985,28,101.607142857143,64,37.9,64,127,224,224,33,No,28
3990,11,86.1818181818182,64,64,64,100,100,220,44,Yes,11
3995,15,115.333333333333,64,46,64,224,224,224,33,No,15
4000,19,65.4736842105263,64,49,56.5,64,100,100,44,Yes,19
4005,20,74.5,64,48.5,64,100,100,100,33,Yes,20
4010,20,121.3,82,42.9,64,224,224,224,33,No,20
4015,20,131,64,64,64,208,224,224,44,No,20
4020,12,131.083333333333,82,64,64,224,224,224,33,No,12
4025,14,69.5,64,45.5,55,91,100,100,44,Yes,14
4030,37,69.1351351351351,64,50,64,64,100,118,33,Yes,37
4035,44,61.6363636363636,64,53,53,64,64,100,44,Yes,44
4040,20,95.95,64,57,57,100,224,224,33,No,20
4045,23,86.8695652173913,64,50.4,64,100,186.4,224,44,Yes,23
4050,11,122.636363636364,64,64,64,224,224,224,33,No,11
4055,14,74,64,50,64,100,100,100,44,Yes,14
4060,15,78.7333333333333,64,64,64,100,100,100,33,Yes,15
4065,21,106.52380952381,64,49,64,224,224,224,44,No,21
4070,20,122.75,82,60.9,64,224,224,224,33,No,20
4075,43,85.046511627907,64,64,64,64,208,224,33,No,43
4080,18,73.7222222222222,64,57,57,100,100,100,22,Yes,18
4085,24,66.7916666666667,64,45.5,61,64,100,100,33,Yes,24
4090,47,79.1063829787234,64,56,57,64,156.8,224,52,No,47
4095,23,74.0434782608696,64,52,64,100,100,100,44,Yes,23
4100,9,111.333333333333,64,39.4,64,224,224,224,33,No,9
4105,42,77.8571428571429,64,51.4,64,64,100,224,44,Yes,42
4110,20,101.85,64,62.8,64,104,224,224,33,No,20
4115,15,66.1333333333333,64,52,64,64,85.6,100,44,Yes,15
4120,13,71.6153846153846,64,52.8,64,100,100,100,33,Yes,13
4125,18,70.9444444444444,64,47.5,64,91,100,100,44,Yes,18
4130,18,125.833333333333,64,60.4,64,224,224,224,33,No,18
4135,20,82.3,64,42.9,64,100,110.8,208,33,Yes,20
4140,24,65.8333333333333,64,44,64,64,100,100,44,Yes,24
4145,15,92.6666666666667,64,44,56.5,82,224,224,33,No,15
4150,82,66.3658536585366,64,50,50,64,64,224,50,No,82
4155,96,60.2395833333333,64,50,50,64,64,100,33,Yes,96
4160,14,76.8571428571429,64,64,64,100,100,100,64,Yes,14
4165,22,112.409090909091,64,44,64,208,224,224,33,No,22
4170,14,69.8571428571429,64,55.6,64,64,100,100,50,Yes,14
4175,14,111.214285714286,64,50,64,193,224,224,33,No,14
4180,7,129.714285714286,64,56,64,224,224,224,44,No,7
4185,21,97.9523809523809,64,44,64,100,224,224,22,No,21
4190,33,65.7575757575758,64,55,64,64,92.8,100,44,Yes,33
4195,21,118,64,64,64,208,224,224,33,No,21
4200,15,104,64,52,64,144,224,224,44,No,15
4205,17,100.176470588235,64,49,64,100,224,224,33,No,17
4210,15,103.2,64,47.2,64,144,224,224,44,No,15
4215,19,68.9473684210526,64,49.8,58,82,100,100,33,Yes,19
4220,14,109.428571428571,64,50,64,193,224,224,44,No,14
4225,21,131.285714285714,64,64,64,224,224,224,33,No,21
4230,29,68.3448275862069,64,61.2,64,64,100,100,44,Yes,29
4235,21,78.9047619047619,64,64,64,64,100,224,33,No,21
4240,30,136.2,64,47,47,255,255,255,44,No,30
4245,78,113.038461538462,64,61.3,64,210,210,255,33,No,78
4250,18,92.8888888888889,64,58,64,100,210,224,44,Yes,18
4255,20,72.3,64,39.3,61,100,100,100,33,Yes,20
4260,23,111.869565217391,64,52,64,224,224,224,44,No,23
4265,12,76.4166666666667,64,64,64,100,100,100,33,Yes,12
4270,12,117,64,46,64,224,224,224,44,No,12
4275,12,88.8333333333333,64,49.3,61,73,211.6,224,33,No,12
4280,14,116.285714285714,64,50,64,210,224,224,44,No,14
4285,13,125.923076923077,64,64,64,224,224,224,33,No,13
4290,17,69.2941176470588,64,47.6,64,64,100,100,44,Yes,17
4295,15,115.866666666667,64,50.2,64,224,224,224,33,No,15
4300,9,112.888888888889,64,44,64,224,224,224,44,No,9
