timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack
7625.0,17,118.11764705882354,64.0,56.0,64.0,224.0,224.0,224,44,No
7630.0,15,107.66666666666667,64.0,33.0,64.0,162.0,224.0,224,33,No
7635.0,19,110.89473684210526,64.0,48.0,64.0,217.0,224.0,224,44,No
7640.0,35,97.74285714285715,64.0,51.800000000000004,64.0,82.0,224.0,224,33,No
7645.0,18,103.88888888888889,64.0,44.0,64.0,184.0,224.0,224,22,No
7650.0,17,109.11764705882354,64.0,45.0,64.0,224.0,224.0,224,33,No
7655.0,14,105.78571428571429,64.0,45.5,64.0,184.0,224.0,224,44,No
7660.0,12,131.08333333333334,82.0,64.0,64.0,224.0,224.0,224,33,No
7665.0,12,86.16666666666667,64.0,44.6,60.5,64.0,208.00000000000006,224,44,No
7670.0,18,124.11111111111111,64.0,59.5,64.0,220.5,224.0,224,33,No
7675.0,267,66.79026217228464,64.0,64.0,64.0,64.0,64.0,224,44,No
7680.0,16,123.375,64.0,56.5,64.0,224.0,224.0,224,33,No
7685.0,12,100.66666666666667,64.0,46.0,64.0,104.0,224.0,224,44,No
7690.0,19,103.63157894736842,64.0,33.0,64.0,162.0,224.0,224,22,No
7695.0,20,111.35,64.0,44.0,64.0,213.5,224.0,224,33,No
7700.0,12,128.25,64.0,64.0,64.0,224.0,224.0,224,49,No
7705.0,16,82.4375,64.0,33.0,44.0,100.0,162.0,224,33,No
7710.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
7715.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
7720.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
7725.0,25,99.84,64.0,46.0,64.0,100.0,224.0,224,33,No
7730.0,19,110.21052631578948,64.0,49.0,64.0,210.0,224.0,224,40,No
7735.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
7740.0,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
7745.0,13,125.92307692307692,64.0,64.0,64.0,224.0,224.0,224,33,No
7750.0,20,84.8,64.0,48.5,64.0,64.0,224.0,224,44,No
7755.0,29,100.75862068965517,64.0,55.0,64.0,100.0,224.0,224,33,No
7760.0,37,90.8108108108108,64.0,53.2,64.0,64.0,224.0,224,44,No
7765.0,11,108.54545454545455,64.0,33.0,64.0,162.0,224.0,224,33,No
7770.0,16,88.1875,64.0,44.5,48.0,64.0,224.0,224,44,No
7775.0,15,128.33333333333334,64.0,64.0,64.0,224.0,224.0,224,33,No
7780.0,16,102.125,64.0,38.5,59.0,131.0,224.0,224,33,No
7785.0,17,99.94117647058823,64.0,58.4,64.0,64.0,224.0,224,49,No
7790.0,30,113.63333333333334,64.0,48.5,64.0,210.0,224.0,224,33,No
7795.0,16,112.125,64.0,56.5,64.0,224.0,224.0,224,49,No
7800.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
7805.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
7810.0,21,99.04761904761905,64.0,44.0,64.0,100.0,224.0,224,33,No
7815.0,15,115.4,64.0,64.0,64.0,217.0,224.0,224,49,No
7820.0,28,112.28571428571429,64.0,44.0,64.0,224.0,224.0,224,33,No
7825.0,84,73.52380952380952,64.0,64.0,64.0,64.0,64.0,224,64,No
7830.0,20,82.5,64.0,39.0,44.0,64.0,224.0,224,33,No
7835.0,18,74.0,64.0,39.0,41.5,64.0,112.00000000000011,224,39,No
7840.0,18,97.88888888888889,64.0,40.7,64.0,100.0,224.0,224,33,No
7845.0,8,124.0,64.0,64.0,64.0,224.0,224.0,224,64,No
7850.0,22,96.18181818181819,64.0,44.5,64.0,91.0,222.60000000000002,224,33,No
7855.0,13,123.23076923076923,64.0,52.0,64.0,224.0,224.0,224,49,No
7860.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
7865.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
7870.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
7875.0,18,124.61111111111111,64.0,64.0,64.0,224.0,224.0,224,49,No
7880.0,23,101.65217391304348,64.0,45.0,56.5,155.0,224.0,224,33,No
7885.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
7890.0,14,107.21428571428571,64.0,44.0,64.0,193.0,224.0,224,33,No
7895.0,20,102.5,64.0,38.4,64.0,131.0,224.0,224,33,No
7900.0,17,97.82352941176471,64.0,44.0,64.0,64.0,224.0,224,39,No
7905.0,13,140.6153846153846,100.0,64.0,64.0,224.0,224.0,224,64,No
7910.0,28,91.78571428571429,64.0,44.0,49.75,64.0,224.0,224,33,No
7915.0,15,113.53333333333333,64.0,55.0,64.0,224.0,224.0,224,22,No
7920.0,15,105.66666666666667,64.0,52.0,64.0,162.0,224.0,224,33,No
7925.0,26,132.23076923076923,64.0,45.0,45.0,224.0,255.0,255,44,No
7930.0,23,123.17391304347827,64.0,35.2,54.5,224.0,255.0,255,33,No
7935.0,20,111.6,64.0,48.5,64.0,213.5,224.0,224,33,No
7940.0,21,131.1904761904762,64.0,64.0,64.0,224.0,224.0,224,49,No
7945.0,29,76.79310344827586,64.0,44.8,56.0,64.0,124.79999999999991,224,33,No
7950.0,89,69.3932584269663,64.0,64.0,64.0,64.0,64.0,224,64,No
7955.0,23,102.56521739130434,64.0,44.2,64.0,162.0,224.0,224,33,No
7960.0,12,127.16666666666667,64.0,64.0,64.0,224.0,224.0,224,22,No
7965.0,17,98.70588235294117,64.0,44.0,64.0,100.0,224.0,224,33,No
7970.0,21,113.9047619047619,64.0,50.0,64.0,210.0,224.0,224,49,No
7975.0,15,104.33333333333333,64.0,44.0,64.0,162.0,224.0,224,33,No
7980.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
7985.0,21,107.33333333333333,64.0,44.0,64.0,224.0,224.0,224,33,No
7990.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
7995.0,19,103.78947368421052,64.0,41.8,64.0,155.0,224.0,224,33,No
8000.0,23,117.34782608695652,64.0,64.0,64.0,224.0,224.0,224,40,No
8005.0,26,98.8076923076923,64.0,38.5,52.75,100.0,224.0,224,33,No
8010.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8015.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
8020.0,12,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8025.0,19,103.47368421052632,64.0,44.0,64.0,162.0,224.0,224,33,No
8030.0,20,117.15,64.0,62.6,64.0,213.5,224.0,224,49,No
8035.0,18,115.38888888888889,64.0,44.0,64.0,224.0,224.0,224,33,No
8040.0,11,136.72727272727272,64.0,64.0,64.0,224.0,224.0,224,64,No
8045.0,20,102.35,64.0,48.5,64.0,131.0,224.0,224,44,No
8050.0,19,103.05263157894737,64.0,55.0,64.0,144.0,224.0,224,33,No
8055.0,31,92.35483870967742,64.0,55.0,64.0,64.0,224.0,224,44,No
8060.0,15,126.4,64.0,55.0,64.0,224.0,224.0,224,33,No
8065.0,23,88.56521739130434,64.0,44.0,49.0,82.0,224.0,224,33,No
8070.0,12,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8075.0,99,71.72727272727273,64.0,64.0,64.0,64.0,64.0,224,33,No
8080.0,14,121.85714285714286,82.0,42.3,64.0,224.0,224.0,224,33,No
8085.0,18,105.38888888888889,64.0,47.5,64.0,184.0,224.0,224,44,No
8090.0,39,87.61538461538461,64.0,44.0,57.0,64.0,224.0,224,33,No
8095.0,17,97.82352941176471,64.0,49.0,64.0,64.0,224.0,224,44,No
8100.0,13,112.07692307692308,64.0,48.0,64.0,224.0,224.0,224,33,No
8105.0,13,122.84615384615384,64.0,52.0,64.0,224.0,224.0,224,44,No
8110.0,34,81.55882352941177,64.0,54.2,64.0,64.0,186.7999999999999,224,33,No
8115.0,22,106.0909090909091,64.0,64.0,64.0,173.5,224.0,224,44,No
8120.0,21,115.23809523809524,64.0,49.0,64.0,224.0,224.0,224,33,No
8125.0,22,82.81818181818181,64.0,56.0,58.0,64.0,208.00000000000034,224,45,No
8130.0,11,104.45454545454545,64.0,44.0,54.0,162.0,224.0,224,33,No
8135.0,15,94.13333333333334,64.0,37.800000000000004,54.5,100.0,224.0,224,33,No
8140.0,14,117.71428571428571,64.0,50.0,64.0,222.0,222.0,224,44,No
8145.0,14,108.42857142857143,64.0,53.5,64.0,191.5,222.0,222,33,No
8150.0,22,110.68181818181819,64.0,50.5,64.0,210.0,222.0,222,44,No
8155.0,16,111.875,64.0,49.5,64.0,222.0,222.0,222,33,No
8160.0,13,121.6923076923077,64.0,48.0,64.0,222.0,222.0,222,44,No
8165.0,16,124.5625,64.0,64.0,64.0,222.0,222.0,222,49,No
8170.0,15,111.93333333333334,64.0,44.0,64.0,222.0,222.0,222,33,No
8175.0,19,113.0,64.0,45.8,64.0,216.0,222.0,222,33,No
8180.0,31,115.48387096774194,64.0,49.0,64.0,210.0,222.0,222,40,No
8185.0,17,117.58823529411765,64.0,51.6,64.0,222.0,222.0,222,22,No
8190.0,15,114.0,64.0,52.0,64.0,222.0,222.0,222,44,No
8195.0,14,119.71428571428571,64.0,53.5,64.0,222.0,222.0,222,33,No
8200.0,11,103.45454545454545,64.0,44.0,64.0,143.0,222.0,222,44,No
8205.0,8,127.75,82.0,64.0,64.0,222.0,222.0,222,64,No
8210.0,22,108.5909090909091,64.0,44.5,64.0,210.0,222.0,222,33,No
8215.0,19,102.47368421052632,64.0,49.0,64.0,143.0,222.0,222,49,No
8220.0,16,101.3125,64.0,44.0,64.0,130.5,222.0,222,33,No
8225.0,15,117.33333333333333,64.0,45.400000000000006,64.0,222.0,222.0,222,33,No
8230.0,19,109.57894736842105,64.0,44.0,64.0,222.0,222.0,222,22,No
8235.0,99,73.66666666666667,64.0,64.0,64.0,64.0,64.0,222,49,No
8240.0,21,111.28571428571429,64.0,44.0,64.0,222.0,222.0,222,33,No
8245.0,9,134.22222222222223,64.0,64.0,64.0,222.0,222.0,222,64,No
8250.0,17,108.41176470588235,64.0,44.0,64.0,222.0,222.0,222,33,No
8255.0,26,90.34615384615384,64.0,49.0,52.75,64.0,222.0,222,49,No
8260.0,21,98.52380952380952,64.0,44.0,64.0,100.0,222.0,222,33,No
8265.0,12,143.0,143.0,64.0,64.0,222.0,222.0,222,64,No
8270.0,28,92.46428571428571,64.0,43.1,49.0,73.0,222.0,222,33,No
8275.0,11,104.45454545454545,64.0,50.0,64.0,143.0,222.0,222,49,No
8280.0,17,108.70588235294117,64.0,47.0,64.0,222.0,222.0,222,33,No
8285.0,22,97.54545454545455,64.0,44.6,53.5,100.0,222.0,222,33,No
8290.0,12,128.16666666666666,64.0,64.0,64.0,222.0,222.0,222,44,No
8295.0,13,109.38461538461539,64.0,45.0,64.0,210.0,222.0,222,33,No
8300.0,25,110.04,64.0,49.0,64.0,210.0,222.0,222,44,No
8305.0,27,86.22222222222223,64.0,51.2,60.0,64.0,222.0,222,33,No
8310.0,14,105.85714285714286,64.0,36.3,64.0,191.5,222.0,222,33,No
8315.0,15,111.13333333333334,64.0,43.0,54.0,222.0,222.0,222,43,No
8320.0,15,116.0,64.0,55.0,64.0,222.0,222.0,222,33,No
8325.0,22,87.5,64.0,49.0,49.0,64.0,222.0,222,44,No
8330.0,21,121.19047619047619,64.0,49.0,64.0,210.0,222.0,222,33,No
8335.0,16,100.125,64.0,47.0,64.0,103.5,222.0,222,44,No
8340.0,12,115.83333333333333,64.0,50.5,64.0,222.0,222.0,222,33,No
8345.0,12,113.33333333333333,64.0,46.0,64.0,222.0,222.0,222,44,No
8350.0,20,103.3,64.0,63.1,64.0,130.5,222.0,222,33,No
8355.0,31,86.35483870967742,64.0,55.0,64.0,64.0,222.0,222,44,No
8360.0,31,106.64516129032258,64.0,49.0,64.0,216.0,222.0,222,33,No
8365.0,18,106.22222222222223,64.0,40.7,64.0,191.5,222.0,222,33,No
8370.0,13,112.61538461538461,64.0,64.0,64.0,222.0,222.0,222,64,No
8375.0,20,102.25,64.0,33.0,59.0,130.5,222.0,222,33,No
8380.0,11,120.0909090909091,64.0,64.0,64.0,222.0,222.0,222,49,No
8385.0,19,102.94736842105263,64.0,44.0,64.0,161.0,222.0,222,33,No
8390.0,21,123.19047619047619,64.0,64.0,64.0,222.0,222.0,255,49,No
8395.0,42,117.78571428571429,64.0,45.0,45.0,222.0,255.0,255,33,No
8400.0,11,120.0909090909091,64.0,64.0,64.0,222.0,222.0,222,49,No
8405.0,15,103.8,64.0,44.0,64.0,161.0,222.0,222,33,No
8410.0,115,70.73913043478261,64.0,64.0,64.0,64.0,64.0,222,49,No
8415.0,18,115.77777777777777,64.0,58.0,64.0,219.0,222.0,222,44,No
8420.0,38,101.84210526315789,64.0,53.9,64.0,182.5,222.0,222,33,No
8425.0,16,120.75,64.0,54.0,64.0,222.0,222.0,222,44,No
8430.0,16,100.25,64.0,43.0,60.25,130.5,222.0,222,33,No
8435.0,9,94.66666666666667,64.0,44.0,64.0,64.0,222.0,222,44,No
8440.0,8,123.875,82.0,54.7,64.0,222.0,222.0,222,33,No
8445.0,17,106.70588235294117,64.0,44.0,64.0,222.0,222.0,222,40,No
8450.0,22,112.04545454545455,64.0,50.5,64.0,210.0,222.0,222,33,No
8455.0,43,117.69767441860465,64.0,64.0,64.0,208.0,221.60000000000002,222,22,No
8460.0,18,115.05555555555556,64.0,48.2,64.0,222.0,222.0,222,33,No
8465.0,10,125.2,64.0,62.0,64.0,222.0,222.0,222,44,No
8470.0,17,108.70588235294117,64.0,47.0,64.0,222.0,222.0,222,33,No
8475.0,19,112.73684210526316,64.0,41.8,64.0,216.0,222.0,222,33,No
8480.0,18,122.83333333333333,64.0,59.5,64.0,222.0,222.0,222,44,No
8485.0,14,119.35714285714286,64.0,50.0,64.0,222.0,222.0,222,33,No
8490.0,17,117.70588235294117,64.0,58.0,64.0,222.0,222.0,222,44,No
8495.0,16,122.1875,64.0,54.0,64.0,222.0,222.0,222,33,No
8500.0,14,104.71428571428571,64.0,50.0,64.0,182.5,222.0,222,22,No
8505.0,14,120.78571428571429,64.0,64.0,64.0,222.0,222.0,222,33,No
8510.0,21,103.95238095238095,64.0,49.0,64.0,210.0,222.0,222,44,No
8515.0,15,127.53333333333333,64.0,64.0,64.0,222.0,222.0,222,33,No
8520.0,19,92.94736842105263,64.0,48.8,57.0,64.0,222.0,222,44,No
8525.0,17,120.3529411764706,64.0,51.6,64.0,222.0,222.0,222,33,No
8530.0,16,109.9375,64.0,46.5,64.0,222.0,222.0,222,44,No
8535.0,17,117.94117647058823,64.0,54.400000000000006,64.0,222.0,222.0,222,33,No
8540.0,23,108.52173913043478,64.0,49.0,64.0,216.0,222.0,222,44,No
8545.0,12,130.75,82.0,64.0,64.0,222.5,224.0,224,33,No
8550.0,16,111.5,64.0,54.0,64.0,224.0,224.0,224,44,No
8555.0,14,132.92857142857142,82.0,64.0,64.0,224.0,224.0,224,33,No
8560.0,83,69.3012048192771,64.0,64.0,64.0,64.0,64.0,224,44,No
8565.0,24,96.91666666666667,64.0,64.0,64.0,73.0,224.0,224,33,No
8570.0,19,100.94736842105263,64.0,48.0,64.0,137.0,224.0,224,44,No
8575.0,10,128.5,82.0,60.9,64.0,224.0,224.0,224,33,No
8580.0,16,100.625,64.0,47.0,64.0,104.0,224.0,224,44,No
8585.0,14,109.35714285714286,64.0,37.8,64.0,193.0,224.0,224,33,No
8590.0,14,118.28571428571429,64.0,50.0,64.0,224.0,224.0,224,44,No
8595.0,14,120.5,64.0,64.0,64.0,220.5,224.0,224,33,No
8600.0,23,116.65217391304348,64.0,52.0,64.0,224.0,224.0,224,44,No
8605.0,16,102.4375,64.0,49.0,64.0,131.0,224.0,224,33,No
8610.0,15,104.66666666666667,64.0,37.4,54.0,162.0,224.0,224,33,No
8615.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8620.0,18,115.38888888888889,64.0,44.0,64.0,224.0,224.0,224,33,No
8625.0,14,106.92857142857143,64.0,53.5,64.0,184.0,224.0,224,40,No
8630.0,21,114.57142857142857,64.0,49.0,64.0,210.0,224.0,224,33,No
8635.0,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
8640.0,15,104.73333333333333,64.0,46.4,64.0,162.0,224.0,224,33,No
8645.0,27,89.18518518518519,64.0,49.6,50.0,64.0,224.0,224,44,No
8650.0,11,106.27272727272727,64.0,44.0,64.0,162.0,224.0,224,33,No
8655.0,34,89.6470588235294,64.0,55.0,64.0,64.0,224.0,224,44,No
8660.0,24,115.70833333333333,64.0,45.5,64.0,224.0,224.0,224,33,No
8665.0,14,106.14285714285714,64.0,49.0,64.0,184.0,224.0,224,44,No
8670.0,14,120.07142857142857,64.0,50.0,64.0,224.0,224.0,224,33,No
8675.0,17,110.47058823529412,64.0,39.6,64.0,224.0,224.0,224,33,No
8680.0,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
8685.0,16,102.125,64.0,46.5,64.0,131.0,224.0,224,33,No
8690.0,25,117.56,64.0,55.00000000000001,64.0,210.0,224.0,224,44,No
8695.0,30,86.0,64.0,44.0,49.0,64.0,224.0,224,33,No
8700.0,63,71.39682539682539,64.0,64.0,64.0,64.0,64.0,224,50,No
8705.0,18,105.66666666666667,64.0,44.0,64.0,193.0,224.0,224,33,No
8710.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8715.0,44,80.0,64.0,44.0,44.0,64.0,219.80000000000004,224,33,No
8720.0,16,132.1875,64.0,64.0,64.0,224.0,224.0,224,49,No
8725.0,21,97.71428571428571,64.0,44.0,64.0,100.0,224.0,224,22,No
8730.0,9,135.11111111111111,64.0,64.0,64.0,224.0,224.0,224,64,No
8735.0,14,96.14285714285714,64.0,36.3,49.0,100.0,224.0,224,33,No
8740.0,11,136.72727272727272,64.0,64.0,64.0,224.0,224.0,224,64,No
8745.0,19,103.47368421052632,64.0,44.0,64.0,162.0,224.0,224,33,No
8750.0,20,132.95,64.0,64.0,64.0,221.0,224.0,224,49,No
8755.0,21,98.38095238095238,64.0,44.0,50.0,100.0,224.0,224,33,No
8760.0,10,128.0,64.0,64.0,64.0,224.0,224.0,224,64,No
8765.0,23,95.34782608695652,64.0,45.0,57.0,82.0,224.0,224,33,No
8770.0,13,122.3076923076923,64.0,64.0,64.0,224.0,224.0,224,22,No
8775.0,26,90.57692307692308,64.0,44.0,64.0,64.0,224.0,224,33,No
8780.0,16,132.1875,64.0,64.0,64.0,224.0,224.0,224,49,No
8785.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
8790.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
8795.0,18,97.88888888888889,64.0,40.7,64.0,100.0,224.0,224,33,No
8800.0,7,155.42857142857142,224.0,64.0,64.0,224.0,224.0,224,64,No
8805.0,18,96.27777777777777,64.0,42.8,64.0,91.0,224.0,224,33,No
8810.0,21,128.95238095238096,64.0,64.0,64.0,220.0,224.0,224,49,No
8815.0,23,110.73913043478261,64.0,49.0,64.0,224.0,224.0,224,33,No
8820.0,13,124.0,64.0,64.0,64.0,224.0,224.0,224,44,No
8825.0,21,101.19047619047619,64.0,33.0,64.0,100.0,224.0,224,33,No
8830.0,14,118.64285714285714,64.0,53.5,64.0,224.0,224.0,224,44,No
8835.0,15,115.4,64.0,52.0,64.0,217.0,224.0,224,33,No
8840.0,21,122.61904761904762,64.0,64.0,64.0,224.0,224.0,224,44,No
8845.0,69,75.07246376811594,64.0,64.0,64.0,64.0,64.0,224,33,No
8850.0,14,107.21428571428571,64.0,53.5,64.0,184.0,224.0,224,44,No
8855.0,12,116.08333333333333,64.0,46.0,64.0,224.0,224.0,224,33,No
8860.0,9,132.88888888888889,64.0,60.0,64.0,224.0,224.0,224,44,No
8865.0,16,113.0625,64.0,54.0,64.0,224.0,224.0,224,33,No
8870.0,23,121.82608695652173,64.0,52.0,64.0,210.0,224.0,224,44,No
8875.0,17,109.29411764705883,64.0,47.0,64.0,224.0,224.0,224,33,No
8880.0,12,129.0,64.0,64.0,64.0,224.0,224.0,224,44,No
8885.0,14,98.0,64.0,38.1,64.0,100.0,224.0,224,33,No
8890.0,15,113.66666666666667,64.0,46.0,64.0,224.0,224.0,224,44,No
8895.0,20,109.6,64.0,48.1,64.0,213.5,224.0,224,33,No
8900.0,20,93.05,64.0,42.9,60.25,100.0,224.0,224,33,No
8905.0,10,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8910.0,17,111.11764705882354,64.0,44.0,64.0,224.0,224.0,224,33,No
8915.0,11,135.36363636363637,64.0,64.0,64.0,224.0,224.0,224,49,No
8920.0,17,109.0,64.0,44.0,64.0,224.0,224.0,224,33,No
8925.0,14,120.07142857142857,64.0,64.0,64.0,224.0,224.0,224,49,No
8930.0,23,109.30434782608695,64.0,45.0,64.0,210.0,224.0,224,33,No
8935.0,12,129.41666666666666,64.0,64.0,64.0,224.0,224.0,224,49,No
8940.0,16,111.8125,64.0,44.0,64.0,224.0,224.0,224,33,No
8945.0,16,123.125,64.0,64.0,64.0,224.0,224.0,224,50,No
8950.0,21,91.95238095238095,64.0,44.0,64.0,64.0,224.0,224,33,No
8955.0,24,81.29166666666667,64.0,55.0,64.0,64.0,166.1999999999999,224,49,No
8960.0,21,106.66666666666667,64.0,44.0,64.0,210.0,224.0,224,33,No
8965.0,8,144.0,144.0,64.0,64.0,224.0,224.0,224,64,No
8970.0,16,101.625,64.0,38.5,59.0,130.5,222.0,222,33,No
8975.0,33,80.3030303030303,64.0,49.0,49.0,64.0,197.60000000000008,222,33,No
8980.0,16,120.75,64.0,54.0,64.0,222.0,222.0,222,44,No
8985.0,15,93.33333333333333,64.0,43.6,64.0,82.0,222.0,222,33,No
8990.0,15,101.26666666666667,64.0,49.4,64.0,137.0,217.2,222,44,No
8995.0,24,86.08333333333333,64.0,45.5,60.25,64.0,222.0,222,22,No
9000.0,10,109.4,64.0,62.0,64.0,182.5,222.0,222,44,No
9005.0,17,99.47058823529412,64.0,47.6,64.0,100.0,222.0,222,33,No
9010.0,17,127.88235294117646,64.0,64.0,64.0,222.0,222.0,222,44,No
9015.0,18,114.33333333333333,64.0,47.5,64.0,219.0,222.0,222,33,No
9020.0,22,102.9090909090909,64.0,49.0,64.0,173.5,222.0,222,44,No
9025.0,88,72.80681818181819,64.0,64.0,64.0,64.0,64.0,222,33,No
9030.0,9,114.44444444444444,64.0,60.0,64.0,222.0,222.0,222,44,No
9035.0,14,85.85714285714286,64.0,36.3,64.0,91.0,185.40000000000015,222,33,No
9040.0,21,96.52380952380952,64.0,49.0,64.0,64.0,222.0,222,22,No
9045.0,24,101.0,64.0,49.0,64.0,130.5,222.0,222,33,No
9050.0,18,112.55555555555556,64.0,49.0,64.0,210.0,222.0,222,44,No
9055.0,14,107.0,64.0,45.5,64.0,191.5,222.0,222,33,No
9060.0,14,117.92857142857143,64.0,53.5,64.0,222.0,222.0,222,44,No
9065.0,14,108.07142857142857,64.0,50.0,64.0,191.5,222.0,222,33,No
9070.0,11,120.18181818181819,64.0,64.0,64.0,222.0,222.0,222,50,No
9075.0,20,115.75,64.0,43.6,64.0,222.0,222.0,222,33,No
9080.0,25,124.08,64.0,64.0,64.0,210.0,222.0,222,49,No
9085.0,15,103.8,64.0,44.0,64.0,161.0,222.0,222,33,No
9090.0,13,113.38461538461539,64.0,39.2,64.0,222.0,222.0,222,33,No
9095.0,10,107.4,64.0,44.0,64.0,182.5,222.0,222,44,No
9100.0,12,115.83333333333333,64.0,50.5,64.0,222.0,222.0,222,33,No
9105.0,11,103.45454545454545,64.0,44.0,64.0,143.0,222.0,222,44,No
9110.0,26,116.8076923076923,64.0,56.5,64.0,219.0,222.0,222,33,No
9115.0,12,113.33333333333333,64.0,46.0,64.0,222.0,222.0,222,44,No
9120.0,13,111.84615384615384,64.0,52.0,64.0,222.0,222.0,222,33,No
9125.0,16,101.625,64.0,38.5,59.0,130.5,222.0,222,33,No
9130.0,14,121.78571428571429,64.0,64.0,64.0,222.0,222.0,255,50,No
9135.0,36,132.02777777777777,64.0,45.0,45.0,230.25,255.0,255,33,No
9140.0,25,112.8,64.0,49.0,64.0,210.0,222.0,222,33,No
9145.0,15,114.0,64.0,52.0,64.0,222.0,222.0,222,44,No
9150.0,11,121.9090909090909,64.0,64.0,64.0,222.0,222.0,222,33,No
9155.0,14,117.57142857142857,64.0,50.0,64.0,222.0,222.0,222,44,No
9160.0,13,124.0,64.0,52.0,64.0,222.0,222.0,222,33,No
9165.0,11,103.0909090909091,64.0,44.0,64.0,143.0,222.0,222,40,No
9170.0,21,105.85714285714286,64.0,49.0,64.0,210.0,222.0,222,33,No
9175.0,196,70.34693877551021,64.0,64.0,64.0,64.0,64.0,222,44,No
9180.0,16,111.5,64.0,46.5,64.0,222.0,222.0,222,33,No
9185.0,10,125.2,64.0,62.0,64.0,222.0,222.0,222,44,No
9190.0,18,106.27777777777777,64.0,48.2,64.0,191.5,222.0,222,33,No
9195.0,15,125.06666666666666,64.0,64.0,64.0,222.0,222.0,222,44,No
9200.0,26,104.53846153846153,64.0,46.5,64.0,182.5,222.0,222,33,No
9205.0,14,117.92857142857143,64.0,53.5,64.0,222.0,222.0,222,44,No
9210.0,17,100.88235294117646,64.0,33.0,64.0,100.0,222.0,222,33,No
9215.0,11,134.0,64.0,64.0,64.0,222.0,222.0,222,44,No
9220.0,13,98.15384615384616,64.0,45.0,64.0,100.0,222.0,222,33,No
9225.0,15,115.33333333333333,64.0,64.0,64.0,222.0,222.0,222,44,No
9230.0,21,105.23809523809524,64.0,49.0,64.0,210.0,222.0,222,33,No
9235.0,12,128.16666666666666,64.0,64.0,64.0,222.0,222.0,222,44,No
9240.0,20,117.8,64.0,48.5,64.0,222.0,222.0,222,33,No
9245.0,24,93.16666666666667,64.0,50.0,60.5,64.0,222.0,222,44,No
9250.0,27,85.33333333333333,64.0,53.0,64.0,64.0,222.0,222,33,No
9255.0,23,94.73913043478261,64.0,55.0,64.0,64.0,222.0,222,40,No
9260.0,22,111.68181818181819,64.0,49.0,64.0,219.0,222.0,222,33,No
9265.0,17,106.23529411764706,64.0,49.0,64.0,222.0,222.0,222,22,No
9270.0,21,109.42857142857143,64.0,44.0,64.0,222.0,222.0,222,33,No
9275.0,14,132.07142857142858,82.0,64.0,64.0,222.0,222.0,222,33,No
9280.0,15,114.0,64.0,52.0,64.0,222.0,222.0,222,44,No
9285.0,11,121.9090909090909,64.0,64.0,64.0,222.0,222.0,222,33,No
9290.0,25,103.28,64.0,49.0,64.0,210.0,222.0,222,44,No
9295.0,30,80.4,64.0,44.0,49.0,64.0,222.0,222,33,No
9300.0,13,109.53846153846153,64.0,48.0,64.0,222.0,222.0,222,44,No
9305.0,13,125.15384615384616,64.0,64.0,64.0,222.0,222.0,222,33,No
9310.0,130,69.22307692307692,64.0,64.0,64.0,64.0,64.0,222,22,No
9315.0,12,129.25,82.0,64.0,64.0,222.0,222.0,222,33,No
9320.0,17,105.6470588235294,64.0,47.0,64.0,210.0,222.0,222,44,No
9325.0,13,125.15384615384616,64.0,64.0,64.0,222.0,222.0,222,33,No
9330.0,18,96.61111111111111,64.0,40.7,52.75,100.0,222.0,222,33,No
9335.0,7,131.71428571428572,64.0,64.0,64.0,222.0,222.0,222,64,No
9340.0,25,91.8,64.0,44.0,64.0,64.0,222.0,222,33,No
9345.0,13,123.23076923076923,64.0,64.0,64.0,222.0,223.6,224,40,No
9350.0,19,102.26315789473684,64.0,48.0,64.0,155.0,224.0,224,33,No
9355.0,40,123.4,64.0,64.0,64.0,208.0,224.0,224,44,No
